bedrooms,bathrooms,floors,waterfront,view,grade,sqft_above,lat,price,sqft_total
3,2.25,1.0,0,0,8,1380,47.3821,339000,2560
3,2.75,2.0,0,0,9,3200,47.5884,712000,3020
3,1.0,1.0,0,0,7,1060,47.7355,335000,1570
3,3.25,2.0,0,0,8,1360,47.558,470000,1510
3,1.0,1.0,0,0,7,810,47.6591,367000,1820
3,2.5,2.0,0,0,7,2460,47.5415,440500,2060
4,1.0,1.0,0,0,7,1050,47.4558,305000,2650
3,1.75,1.0,0,2,7,1020,47.6806,635000,2040
3,2.25,1.5,0,3,8,1670,47.6356,1020000,2300
2,2.5,2.0,0,0,8,740,47.6962,342000,2145
3,2.25,1.0,0,0,8,1270,47.383,283000,2820
4,2.75,1.0,0,0,8,1280,47.2504,430000,3390
4,2.5,2.0,0,0,7,1700,47.3303,245000,1700
3,2.5,2.0,0,0,8,2600,47.3446,355500,2600
3,1.0,1.0,0,0,7,1460,47.6837,395000,1790
4,2.25,2.0,0,0,8,2010,47.3585,324900,1660
3,1.75,1.5,0,0,7,1320,47.5848,660000,1440
3,2.5,2.0,0,0,10,3150,47.447,570000,2920
3,2.5,2.0,0,0,8,1960,47.7236,552321,2040
2,1.75,1.0,0,0,8,2050,47.6209,1100000,2980
3,1.5,1.0,0,0,7,1800,47.2739,237000,1400
2,1.0,1.5,0,0,7,1210,47.5322,402000,1400
3,2.25,1.0,0,0,8,1830,47.4612,470000,2020
3,1.75,1.0,0,0,7,940,47.7362,395900,2820
2,1.75,1.0,0,0,7,860,47.6901,442000,1420
4,2.75,2.0,0,0,10,2890,47.7102,795000,3170
3,2.0,1.0,0,0,7,1130,47.2575,190500,2050
4,2.75,2.0,0,0,9,3340,47.549,808000,3230
4,2.5,2.0,0,0,8,2040,47.7413,500000,1890
4,2.75,2.0,0,0,11,3010,47.5895,775000,3330
5,1.75,1.0,0,0,7,1100,47.7737,300000,3030
5,1.75,1.0,0,0,7,1100,47.7737,496000,3030
4,2.5,2.0,0,2,9,2510,47.3547,448000,3400
2,2.25,1.0,0,3,8,1570,47.5098,645000,3510
3,1.75,1.5,0,0,7,1120,47.5445,464600,1490
3,1.0,2.0,0,0,8,1530,47.6108,590000,1310
3,2.5,2.0,0,0,7,1690,47.5491,399000,1680
2,1.0,1.0,0,0,7,1030,47.5669,305000,1510
3,1.75,1.0,0,0,7,1210,47.7291,478000,1520
1,1.0,1.0,0,0,6,1090,47.6928,598800,1870
4,2.25,1.0,0,0,7,1110,47.7709,430000,2950
4,1.5,1.0,0,0,7,1180,47.5499,433000,1820
4,2.75,1.0,0,0,8,1170,47.4556,420000,2920
4,1.75,2.0,0,2,8,2470,47.4421,585000,1470
3,1.0,1.0,0,0,7,1170,47.4627,255000,1430
3,1.0,1.0,0,0,6,1120,47.4794,305000,1120
4,1.0,1.5,0,0,6,1040,47.6945,396000,1310
4,2.5,2.0,0,0,9,2460,47.3061,347500,2390
4,2.5,2.0,0,0,11,3690,47.5699,900000,3370
3,1.75,1.0,0,0,7,1400,47.739,425000,2570
3,2.5,2.0,0,0,8,1920,47.5015,429000,1920
3,2.25,2.0,0,0,8,1220,47.6478,540000,2080
3,2.0,1.0,0,0,7,890,47.5644,324950,1910
3,2.25,2.0,0,0,7,1980,47.638,1050000,2570
4,1.75,1.0,0,0,7,1260,47.3424,221000,1820
3,2.0,1.0,0,0,8,1640,47.7216,405000,1750
3,2.5,1.0,0,0,8,2100,47.6201,1150000,3070
4,1.75,1.0,0,0,8,1510,47.6396,588000,2300
3,2.0,1.0,0,0,7,1430,47.2671,234950,1610
4,1.5,1.5,0,0,7,1730,47.5782,580000,2940
5,3.0,1.0,0,0,9,1840,47.5486,637000,3150
4,2.25,1.0,0,0,8,1490,47.6516,704000,2780
2,1.0,1.0,0,0,6,880,47.4885,210000,1220
4,2.5,2.0,0,0,8,2110,47.6789,772000,1700
4,1.75,2.0,0,0,8,1850,47.6885,763000,1410
2,1.5,1.5,0,0,7,2060,47.3722,213500,1780
2,1.0,1.0,0,0,6,680,47.7689,255000,2040
3,2.0,1.0,0,0,8,1430,47.6976,423500,2100
3,1.5,1.0,0,0,8,1810,47.7617,520000,2920
3,2.75,1.0,0,0,8,1460,47.5791,550000,2970
3,2.75,1.0,0,0,9,1820,47.5705,795000,2540
4,3.0,2.0,0,0,8,2240,47.7738,495000,3240
4,2.5,2.0,0,0,9,2710,47.434,455000,2710
2,1.0,1.0,0,0,5,910,47.3897,85000,1160
4,2.0,1.5,0,0,6,1980,47.4836,239000,1360
3,1.0,1.0,0,0,6,1040,47.329,184900,1000
4,2.25,1.0,0,0,8,1610,47.4437,386000,3600
4,2.5,2.0,0,0,8,2000,47.7695,415000,1790
3,1.0,1.0,0,0,7,1210,47.535,387000,2280
6,4.0,2.5,0,0,11,5110,47.6285,2140000,4110
4,2.25,2.0,0,0,9,2533,47.4255,685000,3690
4,2.5,1.0,0,0,7,1070,47.4969,340000,2290
2,1.0,1.0,0,0,6,750,47.5547,422000,1120
3,2.5,2.0,0,0,8,1980,47.7433,442000,2610
3,1.0,1.0,0,0,6,920,47.5095,280000,1560
5,2.5,2.0,0,0,9,3580,47.693,1150000,2710
3,2.5,2.0,0,0,7,2010,47.1956,279000,1550
4,2.0,1.0,0,0,7,1060,47.6624,569000,2030
5,3.5,2.0,0,2,10,4770,47.6151,1360000,4000
2,1.0,1.0,0,0,7,860,47.39,209950,1250
3,1.5,1.0,0,0,7,1370,47.7153,468000,1370
3,1.75,1.0,0,0,7,1360,47.3959,237100,2240
4,2.5,2.0,0,0,8,2530,47.2634,336000,2220
4,2.0,2.0,0,0,7,1680,47.593,500000,2540
3,2.5,2.0,0,0,7,1580,47.4447,290000,1580
7,3.5,2.0,0,4,9,2840,47.7011,1190000,3920
5,2.0,1.5,0,0,7,1600,47.5297,365000,1190
3,1.0,1.0,0,0,6,1200,47.3156,146300,1200
3,1.75,1.0,0,0,8,1760,47.5938,554000,2090
3,2.0,1.0,0,0,7,1170,47.725,424000,2000
4,3.5,2.0,0,2,10,3210,47.5524,1350000,5240
4,1.5,1.5,0,0,7,1800,47.6868,508500,1420
3,1.75,1.0,0,0,7,1210,47.3639,244500,1510
2,2.5,2.0,0,0,7,1280,47.4336,206000,1460
3,2.0,2.0,0,0,8,1650,47.7053,643500,1730
4,1.75,2.0,0,0,7,1590,47.7358,372500,1610
5,2.0,1.0,0,2,8,1720,47.6735,630000,1950
2,2.5,2.0,0,0,8,1500,47.5472,418000,2080
4,2.5,2.0,0,0,9,2689,47.3803,425000,2665
4,2.75,2.0,0,0,9,3250,47.5398,800000,3920
2,1.0,1.0,0,0,7,960,47.4745,208000,1630
3,1.75,1.0,0,0,7,1650,47.5779,476000,2040
3,2.5,2.0,0,0,8,1690,47.2779,277500,2550
3,1.75,1.0,0,0,8,1410,47.4734,478000,3280
4,2.75,3.0,0,0,8,2310,47.6154,890000,2270
3,3.5,3.0,0,0,8,1390,47.651,450000,1960
3,1.0,1.0,0,0,6,1230,47.3266,205000,1230
3,2.0,1.5,0,0,8,1620,47.6884,665000,1470
4,2.75,1.0,0,0,8,1440,47.7456,518000,3030
4,2.25,2.0,0,0,8,2100,47.7019,465000,1780
3,2.5,2.0,0,0,7,3040,47.3355,330000,2760
4,3.0,2.0,0,0,7,2490,47.5139,449400,2470
3,2.75,1.0,0,0,9,2690,47.7185,829000,1440
4,1.75,1.0,0,0,8,2190,47.7108,450000,2040
3,1.75,1.0,0,0,7,1490,47.4806,310000,1340
3,2.25,2.0,0,0,9,2530,47.7221,615000,3110
3,2.0,1.0,0,0,8,1120,47.6798,605000,2440
3,2.25,2.0,0,0,9,1970,47.4635,437500,2340
3,1.75,1.5,0,0,7,1400,47.6902,545000,1050
3,2.5,1.0,0,0,10,2390,47.7213,770000,4860
5,2.25,2.0,0,0,8,3000,47.6373,600000,2270
3,1.0,2.0,0,0,7,1440,47.6741,560000,1850
5,5.75,2.0,0,0,12,6660,47.7615,1920000,3730
3,1.0,1.5,0,0,7,1170,47.687,457000,1590
2,1.0,1.5,0,0,6,1520,47.6926,585000,1310
3,2.0,1.0,0,0,8,1860,47.5397,560000,1960
2,1.0,1.0,0,0,5,770,47.5686,345000,1550
4,3.5,2.0,0,2,8,2440,47.557,550000,3900
4,2.5,2.0,0,0,10,3190,47.3555,589950,3400
3,1.5,1.0,0,0,7,1320,47.5009,327000,1730
2,2.25,2.0,1,2,7,1730,47.373,800000,1400
3,1.0,1.0,0,0,6,1010,47.6927,150000,2020
2,2.5,3.0,0,0,8,1140,47.6713,425000,1290
3,1.0,1.0,0,0,7,860,47.7151,350000,1360
3,1.75,2.0,0,0,6,1540,47.4451,273000,1540
4,2.25,1.0,0,0,8,1080,47.5651,750000,3860
3,1.5,1.0,0,0,7,1450,47.4215,240000,1460
3,1.75,1.0,0,0,8,1830,47.3123,400000,1990
3,1.5,1.0,0,0,7,980,47.29,230000,2090
4,2.5,2.0,0,0,8,2500,47.4124,372000,2360
3,1.75,1.0,0,0,7,1030,47.7325,459500,1540
3,2.5,2.0,0,0,8,2380,47.5255,582000,2450
4,2.5,1.0,0,0,7,1420,47.7216,465000,2460
3,2.0,1.0,0,0,9,2120,47.435,386000,2660
3,2.5,2.0,0,0,8,1530,47.6179,546000,1530
3,1.75,1.0,0,0,7,2060,47.3073,278000,2340
3,2.5,2.0,0,0,8,2860,47.5336,540000,2650
4,1.75,2.0,0,0,7,2800,47.5204,529000,1600
4,1.0,1.5,0,0,7,1120,47.7055,554000,1370
3,1.0,1.0,0,0,7,1430,47.3404,210000,2120
2,1.0,1.0,0,0,6,1010,47.3759,225000,980
4,2.5,2.0,0,0,9,2350,47.6262,561600,2590
6,5.25,2.0,0,0,7,2860,47.303,300000,1390
4,3.5,2.0,0,1,10,3485,47.6434,1650000,3760
4,3.75,2.0,0,0,10,4060,47.6051,1020000,4020
3,1.0,1.0,0,0,7,960,47.2958,150000,1660
2,1.75,1.0,0,0,7,1400,47.5468,400950,2340
4,2.25,2.0,0,0,9,2210,47.6475,620000,2330
4,2.75,1.5,0,0,8,1680,47.4333,449000,2400
4,2.5,1.0,0,2,7,1250,47.6818,630000,2370
2,1.0,1.0,0,0,6,1180,47.7475,336000,1180
4,1.75,1.0,0,0,7,1560,47.3384,299950,2460
4,2.0,1.0,0,0,8,1350,47.765,352500,2600
2,1.0,1.0,0,0,6,840,47.484,150000,1480
2,1.0,1.0,0,0,6,840,47.484,175000,1480
3,2.0,1.0,0,0,8,1830,47.3066,305000,2490
4,3.75,2.0,1,4,12,2659,47.6646,2570000,6156
3,1.5,1.0,0,0,7,1200,47.6858,607500,2180
2,1.0,1.0,0,0,7,950,47.6959,505000,1590
3,1.75,1.0,0,0,7,1220,47.4118,280500,2870
3,2.5,2.0,0,2,10,2910,47.4602,610000,2680
5,2.75,2.0,0,0,8,3060,47.3809,381000,2590
5,2.25,1.0,0,0,8,1320,47.7466,482000,2990
3,1.0,1.0,0,0,7,1270,47.7279,379950,1480
4,4.5,2.0,0,0,11,4300,47.6218,2500000,3070
3,2.25,1.0,0,0,7,1180,47.6365,425000,1980
4,2.25,2.0,0,0,8,2570,47.6555,580000,2390
2,1.0,1.0,0,0,7,860,47.6021,605000,1740
1,1.0,1.0,0,0,8,760,47.5472,194000,1830
4,2.25,2.0,0,0,8,2090,47.6364,546200,1850
4,3.5,2.0,0,0,10,2560,47.5569,1400000,4100
3,1.75,1.0,0,0,7,1240,47.4913,315000,2560
3,1.5,1.5,0,0,6,900,47.5751,465000,1000
2,1.0,1.0,0,0,6,580,47.3537,330000,1740
4,2.75,2.0,0,0,10,3100,47.6859,795000,3140
4,2.25,1.0,0,0,7,1280,47.4576,265000,2660
4,2.5,2.0,0,4,11,2040,47.6952,1300000,4180
3,1.0,1.0,0,0,6,1130,47.4952,126500,1190
4,2.5,2.0,0,0,9,2920,47.7036,760000,3020
2,1.25,2.0,0,0,9,1050,47.6193,540000,1280
5,2.75,1.0,0,0,7,1370,47.7762,446000,3100
1,0.75,1.0,0,2,6,850,47.7654,170000,900
3,2.5,1.0,0,0,7,1000,47.7236,379000,2340
9,4.0,2.5,0,0,11,3870,47.6684,1400000,3460
4,2.75,2.0,0,0,9,3150,47.5979,800000,3200
3,1.0,1.0,0,0,7,1300,47.3427,260000,1260
5,2.5,1.0,0,0,7,1580,47.5735,820000,4020
3,1.75,1.0,0,3,7,2070,47.2853,449950,1820
3,2.25,1.0,0,0,7,1220,47.7184,392000,2610
3,2.5,2.0,0,0,8,1650,47.5997,465000,1650
4,2.5,1.0,0,0,7,1230,47.6958,449950,2610
3,1.5,1.5,0,0,7,1180,47.6931,520000,1980
4,2.25,1.0,0,0,8,1420,47.6219,546800,3140
4,2.75,1.0,0,0,7,1560,47.6381,825000,3160
3,1.75,1.0,0,0,7,1440,47.743,337000,1950
2,1.0,1.0,0,0,6,720,47.7003,333000,1200
2,2.0,2.0,0,0,8,760,47.5788,380000,1480
3,2.5,2.0,0,0,8,1970,47.2674,280000,1970
3,1.5,1.0,0,0,6,1420,47.1948,202000,1090
4,2.5,2.0,0,0,8,2250,47.5973,585000,2290
4,2.0,1.0,0,1,8,1330,47.4841,435000,3200
4,3.5,2.0,0,0,11,4740,47.6779,1200000,2120
2,2.25,2.0,0,0,7,1280,47.5939,364000,1250
3,1.0,1.0,0,0,6,1260,47.7,300000,2100
2,1.75,1.0,0,0,8,1930,47.7196,558000,1670
1,1.5,1.0,0,0,7,1048,47.4759,199950,950
3,2.25,1.0,0,0,8,1640,47.5484,515000,2110
4,2.5,2.0,0,0,8,2380,47.5382,590000,1370
4,2.0,1.0,0,0,8,2220,47.613,813500,2810
4,2.5,2.0,0,0,8,2700,47.6934,725000,1540
3,2.25,1.5,0,0,8,2330,47.631,490000,2050
3,2.25,2.0,0,0,7,2160,47.1927,277000,1970
4,1.5,1.0,0,0,7,1470,47.3458,325000,1810
4,2.5,2.0,0,0,8,2280,47.6883,649800,1660
3,1.0,1.5,0,0,7,1280,47.6029,425000,1320
2,1.0,1.0,0,0,7,850,47.6926,460000,980
3,3.25,2.0,0,0,9,4610,47.6217,750000,2900
5,2.5,1.0,0,0,8,1790,47.7708,469000,3570
4,1.75,1.0,0,0,8,1340,47.6823,566000,3270
3,2.5,2.0,0,0,8,1930,47.4938,407500,2290
2,1.0,1.0,0,0,6,800,47.7171,353500,1470
3,2.25,1.0,0,0,8,2430,47.4749,524000,2800
4,2.5,2.0,0,0,7,1990,47.3125,264950,1500
3,2.5,2.0,0,0,9,2550,47.739,547500,2550
3,2.25,2.0,0,0,7,1370,47.3504,264500,1400
3,2.0,1.0,0,0,7,1020,47.5866,507500,2670
3,3.5,2.0,0,0,8,1180,47.5812,560000,1930
5,4.0,2.0,0,0,11,4090,47.7239,995000,5380
6,2.0,2.5,0,2,9,3560,47.6056,835000,2130
3,1.5,1.0,0,0,8,1220,47.5658,440000,2520
3,2.5,1.0,0,2,8,1460,47.642,1020000,3840
2,1.0,1.0,0,2,7,1340,47.5094,300000,2550
3,1.0,1.5,0,0,6,1230,47.6941,125000,1230
4,3.5,2.0,0,0,10,1920,47.5543,986000,2220
4,2.5,1.0,0,0,7,1680,47.5107,315000,1670
4,2.5,2.0,0,0,7,2070,47.3968,320000,2130
4,3.25,2.0,0,0,11,4010,47.5229,972000,3980
3,2.5,1.0,0,0,7,1540,47.5419,760000,3530
4,3.0,2.0,0,0,6,1730,47.4738,265000,1500
2,1.0,1.0,0,0,7,1250,47.5318,355000,1180
3,1.0,1.0,0,0,6,1300,47.5435,300000,1210
5,2.5,1.0,0,0,7,1460,47.7334,474950,2460
4,2.0,2.0,0,0,7,2180,47.698,470000,1880
3,1.0,1.0,0,0,7,1630,47.6576,437500,1880
2,1.5,1.0,0,0,8,1040,47.6808,520000,2090
2,1.0,1.0,0,0,6,1370,47.4224,237600,1330
2,1.0,1.0,0,0,8,950,47.3793,162950,1080
3,1.75,1.0,0,0,8,1690,47.5247,457000,1270
3,2.5,1.0,0,0,8,1210,47.5574,635000,2880
4,3.0,1.5,0,0,8,2060,47.5683,735000,2620
2,2.5,2.0,0,4,9,2000,47.7056,910000,2510
3,3.25,2.0,0,0,8,1290,47.548,346500,1850
4,2.5,1.0,0,0,9,1630,47.6222,655000,3180
3,1.75,1.0,0,0,7,1610,47.5659,425000,2220
3,1.0,1.0,0,0,6,1300,47.2921,137000,1300
3,2.5,2.0,0,0,9,2620,47.7378,557500,2560
4,2.25,2.0,0,0,8,3060,47.3397,415000,2090
5,2.25,2.0,0,0,9,2780,47.6134,830000,2740
4,3.0,2.0,0,0,11,4270,47.7711,949000,3760
3,1.0,1.0,0,0,7,1310,47.6826,420000,1010
2,1.0,1.0,0,0,7,1100,47.7235,353000,1920
3,1.75,1.5,0,0,8,1480,47.7192,560000,1480
3,2.5,3.0,0,0,8,1270,47.6697,445700,1320
4,1.0,1.5,0,0,7,1270,47.5441,226000,1300
3,1.0,1.0,0,0,7,890,47.5398,358000,1270
3,1.75,1.0,0,0,7,740,47.5718,501000,2340
4,2.5,1.0,0,0,9,1840,47.7731,609000,3690
4,3.25,2.0,0,0,10,3050,47.3017,734950,4050
5,2.5,1.0,0,0,8,1830,47.6205,725000,3830
3,2.25,1.0,0,0,7,1390,47.734,350500,2310
5,2.5,1.0,0,0,8,1990,47.6236,610000,4090
2,1.0,1.0,0,0,7,910,47.6723,605125,1470
4,2.25,2.0,0,0,9,2940,47.6214,1390000,3410
3,2.25,2.0,0,0,8,1850,47.6486,550000,2390
2,1.75,2.0,0,0,7,760,47.5426,335000,1360
3,2.0,1.0,0,0,7,1100,47.7304,397000,1510
3,2.0,1.0,0,0,7,1190,47.314,240000,1700
3,2.0,1.0,0,0,7,1030,47.3463,240000,1300
2,1.5,1.0,0,0,7,1140,47.7354,262500,2140
3,1.5,1.0,0,0,7,1200,47.6756,440000,3010
3,1.0,1.5,0,0,6,1140,47.7093,160000,1140
4,1.0,1.5,0,0,7,1860,47.6251,427000,1800
4,3.5,2.0,0,0,9,4080,47.6818,920000,3920
4,2.5,2.0,0,4,10,2180,47.6285,2300000,4340
4,2.5,2.0,0,0,9,2870,47.7568,480000,2700
4,1.75,1.0,0,0,9,1960,47.6331,615000,3180
3,2.0,1.5,0,0,7,1290,47.645,736500,2590
3,2.5,2.5,0,0,8,1600,47.5901,542500,1970
2,1.0,1.0,0,0,6,700,47.4927,191000,1040
4,2.5,2.0,0,0,8,2740,47.6315,730000,2310
5,2.25,2.0,0,2,9,3440,47.6127,1230000,2822
1,1.0,1.0,0,0,5,650,47.3721,129000,1630
3,1.5,1.0,0,0,7,1500,47.468,284000,1500
3,2.5,2.0,0,0,9,2490,47.6298,645000,2710
3,1.5,1.0,0,0,7,1330,47.3103,218000,1500
4,3.5,2.0,0,2,8,2120,47.7082,675000,3620
3,2.5,2.0,0,0,7,1110,47.6855,575000,2070
2,1.0,1.0,0,0,6,830,47.7339,225000,1150
3,2.25,2.0,0,0,8,1810,47.6882,626000,1760
4,2.5,2.0,0,0,9,2910,47.4714,499950,1730
4,1.75,1.0,0,0,7,1090,47.7516,405000,3090
3,1.0,1.0,0,0,6,1090,47.3161,152500,1030
4,2.5,2.0,0,0,8,2160,47.4111,325000,2020
3,1.0,1.0,0,0,7,1110,47.688,475300,2360
3,1.75,1.0,0,0,7,1210,47.5251,485000,3110
3,2.5,2.0,0,0,7,1500,47.614,720000,2350
3,1.75,1.0,0,0,7,1410,47.7183,465000,1410
3,1.5,1.0,0,0,7,920,47.695,489000,1720
5,5.25,2.0,0,0,12,5090,47.6297,3100000,3830
3,2.25,1.0,0,0,7,1280,47.3951,288000,2610
3,1.75,1.0,0,0,7,1350,47.1981,225000,1690
3,1.75,1.0,0,1,8,2240,47.4909,499000,3060
5,3.0,2.0,0,0,8,2100,47.4658,632000,4420
3,2.5,2.0,0,0,8,2040,47.6365,580000,2230
4,1.5,2.0,0,0,8,2100,47.6065,730000,2560
4,2.25,2.0,0,0,7,1770,47.4192,325000,1770
3,1.75,1.0,0,0,7,1100,47.5368,421000,1100
3,2.5,2.0,0,0,8,1490,47.4915,316000,1310
2,1.0,1.0,0,0,6,880,47.6774,415000,2120
3,2.25,2.0,0,0,7,1350,47.6824,401000,1650
3,0.75,1.0,0,0,5,1030,47.3877,229950,1140
3,1.75,1.0,0,0,8,1820,47.6243,539950,2670
3,2.0,1.0,0,0,6,1170,47.5181,335000,1180
3,2.5,2.0,0,0,7,1450,47.532,339000,1970
4,1.75,1.0,0,0,7,1100,47.7481,414950,3040
4,2.0,1.0,0,0,8,1610,47.6011,650000,1930
3,2.5,2.0,0,0,8,2690,47.6462,445000,2370
3,2.25,2.0,0,0,9,1850,47.3146,295000,2360
4,2.25,2.0,0,0,9,2010,47.643,975000,2150
3,1.5,1.0,0,0,7,1580,47.4423,296500,1650
4,2.75,1.0,0,0,8,1550,47.752,440000,2990
5,1.5,1.0,0,0,7,1890,47.7196,420000,1670
3,2.5,2.0,0,0,8,2140,47.3289,302000,2180
4,1.75,1.0,0,0,8,1770,47.4265,350000,2030
3,1.75,1.5,0,3,8,2260,47.2407,667000,4020
3,2.0,1.0,0,0,7,910,47.6546,645000,2400
4,2.75,1.0,0,0,7,1220,47.5204,430000,2230
4,1.0,1.0,0,0,7,810,47.566,413000,2100
3,1.0,1.0,0,0,7,1240,47.6775,420000,1240
3,2.25,1.0,0,0,7,1230,47.6977,495000,2330
4,4.5,2.0,0,0,10,4240,47.6193,2190000,3010
4,2.5,2.0,0,0,10,3570,47.5617,965000,3510
4,2.5,1.0,0,0,8,1200,47.7289,500000,2650
3,1.0,1.5,0,0,7,1010,47.6438,636100,1960
4,2.5,2.0,0,0,9,2870,47.5632,720000,2560
3,1.75,1.0,0,0,8,1340,47.3321,298000,2356
2,1.75,1.0,0,0,6,740,47.6916,409000,1800
4,2.5,2.0,0,0,9,2650,47.3515,370000,2760
5,1.0,1.0,0,0,7,1410,47.3054,230000,1200
3,2.0,1.0,0,0,7,1360,47.7365,290000,1300
4,2.25,1.0,0,0,8,1560,47.3103,420000,4170
4,2.5,2.0,0,2,10,3500,47.5533,917000,3820
5,3.25,2.0,0,2,10,2180,47.6464,957000,4140
3,2.25,2.0,0,0,7,1710,47.6198,482000,1680
3,1.75,2.0,0,0,9,2180,47.4831,488000,2300
5,2.5,2.0,0,0,9,2870,47.5463,760369,2870
2,1.0,1.0,0,0,8,1500,47.4727,170000,1700
3,2.5,1.0,0,0,8,1230,47.5621,625000,3580
3,1.5,1.0,0,0,7,1080,47.73,357000,2100
3,2.25,1.0,0,0,8,1350,47.6336,583000,2400
3,2.0,1.0,0,0,7,1210,47.4849,173250,1360
4,2.0,1.5,0,0,7,1590,47.7273,414050,1400
3,1.75,1.5,0,0,6,950,47.5715,400000,1460
3,2.0,1.5,0,0,8,1550,47.606,537000,2400
4,2.25,2.0,0,0,7,2070,47.727,465000,2080
3,2.25,1.0,0,0,8,1740,47.5138,425000,2100
4,2.0,1.0,0,0,6,1080,47.6289,445000,2690
2,1.0,1.0,0,0,6,1200,47.3277,179950,1040
3,2.5,2.0,0,0,7,1710,47.2778,275000,1720
4,2.5,2.0,0,0,7,1840,47.2649,190000,1430
3,1.75,1.0,0,0,7,1280,47.5549,385000,1950
4,1.0,1.0,0,0,6,1220,47.5671,303000,2280
3,1.0,1.0,0,0,6,970,47.4688,165000,1230
2,2.0,1.0,0,0,6,1270,47.6729,600000,2190
3,2.25,2.0,0,0,8,3130,47.5462,710000,3130
5,3.25,2.0,0,0,10,2720,47.6375,875000,4790
3,2.5,2.0,0,0,7,1480,47.3293,269950,1810
4,2.5,2.0,0,0,9,3310,47.7232,838000,3350
4,2.0,1.0,0,0,7,1590,47.6406,670500,2370
4,1.5,1.0,0,0,7,1290,47.7438,420000,2180
3,1.5,1.0,0,0,7,1430,47.356,370000,2190
3,1.75,1.0,0,0,7,1500,47.7748,360000,1650
4,2.5,2.0,0,0,8,2320,47.7326,562500,2260
3,2.5,1.0,0,0,8,1650,47.4113,360500,3600
3,2.25,2.0,0,0,7,1300,47.5342,389999,1555
4,3.0,1.0,0,0,7,1270,47.5221,450000,2520
4,2.0,1.0,0,0,7,1060,47.3258,247500,1980
3,1.0,1.0,0,0,5,1050,47.4933,208000,1410
3,2.5,2.0,0,0,7,1980,47.7257,455000,2060
4,1.75,1.0,0,0,7,1060,47.7172,379400,2590
3,1.5,1.0,0,0,6,760,47.5295,190000,980
3,1.0,1.0,0,0,7,1300,47.64,326188,1600
2,2.5,2.0,0,0,7,1160,47.5264,168000,1380
4,2.5,2.0,0,0,8,2340,47.3781,314000,2980
4,2.75,2.0,0,0,9,2710,47.4634,630000,2390
3,1.75,1.0,0,0,7,1440,47.6008,550000,1340
4,2.25,2.0,0,0,8,1980,47.647,530000,2100
3,1.75,1.0,0,0,7,1680,47.6556,637500,3340
3,2.5,2.0,0,0,8,1390,47.566,400000,1390
5,2.75,2.0,0,2,8,3100,47.7188,700000,2120
3,2.5,2.0,0,0,7,1680,47.1952,272000,1580
4,2.5,2.0,0,0,8,2710,47.5383,600000,2870
2,1.0,1.5,0,0,7,840,47.5513,450600,1310
3,2.25,2.0,0,2,10,2090,47.5287,550000,1940
3,1.0,1.0,0,0,6,1120,47.2051,225000,1250
3,1.5,1.0,0,0,6,1210,47.3615,132825,1120
3,1.5,1.0,0,0,6,1210,47.3615,219950,1120
5,2.0,1.0,0,0,7,970,47.6875,580000,2670
3,1.75,1.0,0,2,7,1300,47.6751,568000,3490
3,1.75,1.0,0,0,7,1030,47.737,406000,1870
3,1.75,1.5,0,0,7,1170,47.6849,469000,1590
3,2.5,2.0,0,0,8,2090,47.4947,415000,2040
3,1.5,1.0,0,0,7,1000,47.5643,390000,1520
3,1.75,1.0,0,0,8,1350,47.3334,251000,1520
3,2.5,2.0,0,1,9,2440,47.5219,750000,2610
4,2.5,2.0,0,0,9,1760,47.6144,845000,2570
3,1.5,1.0,0,0,7,1860,47.484,350000,1860
3,1.0,1.0,0,0,7,790,47.7049,322000,2099
4,2.25,2.0,0,0,8,2740,47.7638,664500,2910
3,1.75,1.5,0,2,8,2190,47.643,988000,2190
2,1.75,1.0,0,0,7,1090,47.6889,625000,2170
2,1.0,1.0,0,2,6,930,47.5699,675000,2800
3,1.75,1.0,0,0,7,1420,47.522,503000,2800
4,2.25,1.0,0,2,8,1270,47.4394,431000,2980
3,1.75,1.0,0,0,7,1290,47.4185,250000,2210
4,2.5,2.0,0,0,8,2100,47.3901,268500,2100
6,3.25,2.0,0,4,9,3560,47.7602,1070000,3560
4,2.5,2.0,0,0,7,2290,47.4753,295000,1710
3,2.25,1.0,0,0,8,1590,47.5423,780000,3240
3,2.5,2.0,0,0,8,2160,47.4166,354000,1990
2,1.0,1.0,0,0,6,860,47.7206,305000,1270
5,2.75,2.0,0,0,8,2880,47.7048,733000,2940
4,2.75,1.0,0,0,8,1720,47.6006,640000,2770
4,2.5,1.0,0,2,8,1630,47.5889,840000,2870
5,3.25,1.5,0,0,10,3680,47.6548,1480000,2690
3,1.0,1.0,0,0,8,1140,47.7261,525000,2550
4,2.75,1.0,0,0,7,1680,47.6557,625000,2400
3,2.0,3.0,0,0,8,1380,47.6074,350000,1480
4,2.75,3.0,0,0,8,1910,47.6901,650000,2170
2,1.0,1.0,0,2,7,870,47.5682,435000,1690
3,1.0,1.0,0,1,8,1210,47.5728,660000,1580
3,1.0,1.0,0,0,6,1150,47.6614,350000,1490
3,2.5,1.0,0,2,8,1560,47.5331,435000,3610
6,1.5,1.0,0,0,8,1750,47.3222,375900,2810
3,3.0,1.0,0,0,8,2150,47.2579,272000,1950
3,1.75,1.0,0,0,7,1040,47.3035,233000,1730
4,1.5,1.5,0,2,7,1330,47.5681,500000,1360
4,1.75,1.0,0,0,8,1440,47.7611,540000,2510
